1622029722.000000
1.000000
55.00
55.00
65.33
69.75
75.40
72.00
69.43
67.88
66.56
65.50
64.45
64.08
63.77
63.43
64.93
65.94
66.88
67.67
68.53
69.00
69.48
69.86
70.22
70.54
70.84
71.12
71.33
71.50
71.76
71.90
72.00
72.06
72.00
71.91
71.86
72.06
72.14
71.97
71.85
71.72
71.95
72.14
72.33
72.48
72.62
72.83
73.04
73.27
73.53
73.76
73.96
74.25
74.53
74.81
75.09
75.36
75.63
75.90
76.24
76.50
77.08
77.67
77.73
77.82
77.68
78.72
78.87
78.97
79.10
79.22
79.32
79.32
79.32
79.27
78.77
78.35
77.98
77.63
77.23
76.98
76.70
76.52
76.27
76.02
75.72
75.40
75.08
74.65
74.17
73.73
73.30
72.88
72.57
72.28
71.97
71.45
71.17
71.07
70.93
70.80
70.42
70.05
69.60
69.15
68.70
68.20
67.67
67.22
66.75
66.30
65.88
65.38
64.92
64.45
63.98
63.53
63.08
62.62
62.07
61.58
61.47
61.28
61.10
60.97
60.83
60.22
60.48
60.78
61.05
61.37
61.73
62.08
62.47
62.90
63.35
63.77
64.12
64.48
64.85
65.17
65.27
65.28
65.40
65.57
65.97
67.57
67.42
67.47
67.53
67.58
67.82
68.05
68.37
68.62
68.90
69.22
69.37
69.60
69.85
70.10
70.42
70.72
71.12
71.60
72.07
72.53
73.02
73.43
73.83
74.23
74.67
75.00
75.27
75.53
75.80
76.05
76.28
76.57
76.83
77.10
77.02
77.05
77.05
77.03
76.98
76.92
76.90
76.85
76.85
76.83
76.82
76.82
76.75
76.68
76.62
76.65
78.07
78.28
78.00
77.63
77.50
77.37
77.20
76.98
76.58
75.00
75.03
75.00
74.93
74.97
74.88
74.83
74.68
75.55
76.42
77.30
78.18
77.85
77.48
77.13
76.73
76.33
75.92
75.50
75.10
74.72
74.32
73.90
73.42
72.93
72.40
72.02
71.92
71.87
71.72
71.77
71.82
71.82
71.83
71.80
71.77
71.62
71.53
71.42
71.32
71.17
70.97
70.77
70.55
70.38
70.20
70.08
69.98
69.83
69.85
69.87
68.43
68.20
68.38
68.65
68.92
69.18
69.45
69.67
69.92
70.17
70.58
71.02
71.53
71.97
72.28
72.55
72.82
72.07
71.25
70.50
69.73
70.07
70.43
70.78
71.15
71.50
72.03
72.52
72.98
73.50
73.98
74.45
74.95
75.40
75.70
75.92
75.95
75.93
75.95
75.73
76.13
76.48
76.90
77.38
77.88
78.45
78.97
79.50
79.95
80.47
81.03
81.60
82.07
82.52
82.98
83.38
83.83
84.43
84.85
85.15
85.52
85.87
86.27
86.73
87.20
87.67
88.08
88.63
89.18
89.77
90.32
90.88
91.33
91.48
91.67
91.85
92.03
92.25
91.98
91.63
91.30
90.97
90.63
90.30
89.95
89.57
89.00
88.42
87.83
87.20
86.58
85.97
85.45
84.93
84.65
84.37
84.00
83.63
83.30
83.00
82.07
81.60
81.08
80.50
79.90
79.28
78.68
78.10
77.85
77.63
77.38
77.13
76.97
76.75
76.58
76.45
76.28
76.02
75.75
75.53
75.30
75.07
74.82
74.52
74.20
73.90
73.65
73.30
72.90
72.47
72.03
71.57
71.15
71.03
70.87
70.78
70.68
70.60
71.07
71.58
72.17
72.77
73.37
73.98
74.52
75.02
75.53
76.08
76.65
77.18
77.70
78.22
78.58
79.02
79.23
79.47
79.72
79.95
80.37
80.78
81.15
81.05
80.85
80.70
80.63
80.58
80.53
80.52
80.13
79.75
79.35
78.95
78.53
78.12
77.55
76.95
76.35
75.78
75.20
74.60
73.98
73.37
72.80
72.22
71.72
71.20
71.03
70.87
70.72
